district,2014_01,2014_02,2014_03,2014_04,2014_05,2014_06,2014_07,2014_08,2014_09,2014_10,2014_11,2014_12,2015_01,2015_02,2015_03,2015_04,2015_05,2015_06,2015_07,2015_08,2015_09,2015_10,2015_11,2015_12,2016_01,2016_02,2016_03,2016_04,2016_05,2016_06,2016_07,2016_08,2016_09,2016_10,2016_11,2016_12,2017_01,2017_02,2017_03,2017_04,2017_05,2017_06,2017_07,2017_08,2017_09,2017_10,2017_11,2017_12,2018_01,2018_02,2018_03,2018_04,2018_05,2018_06,2018_07,2018_08,2018_09,2018_10,2018_11,2018_12,2019_01,2019_02,2019_03,2019_04,2019_05,2019_06,2019_07,2019_08,2019_09,2019_10,2019_11,2019_12,2020_01,2020_02,2020_03,2020_04,2020_05,2020_06,2020_07,2020_08,2020_09,2020_10,2020_11,2020_12,2021_01,2021_02,2021_03,2021_04,2021_05,2021_06,2021_07,2021_08,2021_09,2021_10,2021_11,2021_12,2022_01,2022_02,2022_03,2022_04,2022_05,2022_06,2022_07,2022_08,2022_09,2022_10,2022_11,2022_12
THANJAVUR,1867.7666580942519,1871.930755042079,1872.6591940688659,1873.792957415726,1864.8716362232672,1870.5387997376665,1872.3868841058697,1876.7562644537109,1869.6039230847948,1873.4534519628626,1850.3523824713166,1850.3094522149095,1863.1343951926451,1872.8663681278024,1871.4957979112824,1874.9540411944029,1864.5530945012674,1873.375986649394,1872.135598937688,1876.650109703625,1871.6059964260285,1872.9259682791835,1844.7330735180992,1850.513885597581,1849.1724034595375,1870.0530213024206,1871.9531498822407,1866.0457961905452,1863.2735282630838,1872.9240532265749,1871.0365345664272,1868.061885173552,1866.3632610389175,1872.7469744849232,1851.9199689079212,1849.1657737230314,1849.3424503593628,1872.7330748486243,1870.0333357788452,1864.1932970255257,1866.2073243915788,1872.3384187354484,1872.65223654151,1864.028838160029,1866.2689161171138,1874.4228333759543,1853.4569833683104,1849.4601289192626,1855.718365857511,1871.6186202711028,1870.8239371382854,1865.0941724024026,1862.9605547988674,1871.8796841207013,1870.9457999340689,1870.897233007697,1862.745139304336,1872.0628894651682,1854.404283562084,1849.2100901305596,1865.7894995969477,1871.7206230459713,1872.6434076385326,1865.2361172223195,1863.359840673093,1870.6488822250758,1872.318350049231,1873.1366092992876,1869.9157635976926,1871.3702227420372,1852.5622805612177,1849.505209616127,1863.2407341827077,1872.8264666887633,1872.0564658905519,1874.1759918240919,1866.010985274988,1869.5783700185732,1874.1183157673458,1876.4864610131963,1867.7110432306072,1873.7435936771576,1850.1642800676368,1849.7456797852406,1855.886197919836,1871.8298755643477,1871.7588765197843,1868.9999257122026,1865.616231395073,1872.931098949341,1871.1797818808714,1873.7973943553804,1870.9388863256206,1872.6921574460732,1850.0560311728946,1849.5633650644447,1861.0933076119973,1871.5644532102783,1871.5164530317077,1866.416667666137,1863.9311105715028,1873.9194383134707,1872.4353412356195,1864.677162286961,1864.8992713595544,1873.5386082022262,1851.8145850910346,1850.596396440121
THIRUVARUR,1876.6841913335215,1873.3231752372558,1873.6293952849355,1869.26076191643,1863.3500858313416,1866.8026315382178,1872.8086672669206,1874.4826719873938,1866.6445448198517,1870.5022559926954,1856.1002206496612,1851.4594669478397,1872.8700241911986,1874.0569319549704,1872.9379136830714,1866.2088203729368,1864.0810210542438,1874.1168442628486,1868.1187987731948,1868.9389052847068,1863.936303285752,1874.2283270800476,,1851.858913457039,1856.3551441500852,1871.4737592986191,1872.9977421331455,1865.2784829312386,1864.0905033349102,1867.136228181929,1873.879214599029,1864.4396525353923,1865.0961144241535,1871.8217109702666,1855.3334673880677,1850.2067696233491,1856.3202558383791,1870.8805706588344,1872.4076264684043,1861.9937600452818,1864.7159113186526,1874.3087234819589,1873.5251208050518,1863.1697694710952,1862.1902029749192,1873.4964144670491,1853.4120479319604,1851.2048052784362,1856.5068777715323,1871.9489916543268,1869.207555905277,1864.9847109473505,1865.7022891189868,1874.9607826849688,1872.6616217219212,1871.320667364096,1861.4730356013429,1865.5163176852134,1854.0433650610169,1851.385691016521,1875.0260210787126,1871.586539094483,1873.253914789827,1863.5534704032254,1866.5213617768864,1868.5481131984977,1867.5164691438408,1879.026987214197,1863.5107630889565,1873.8733070458404,1851.4185877520324,1851.4479135001206,1869.243996503444,1873.5698054484726,1872.8408391180278,1874.709727266464,1864.0031143349293,1864.850014738684,1873.6692595652416,1873.5167415062351,1868.0782094843948,1874.60426253778,1851.936687317832,1851.0910370484635,1874.5986116409185,1870.60923104205,1872.4144964863121,1860.586567684703,1865.0782343145006,1865.9663314941668,1868.396449505921,1865.9544752808986,1862.9860279640263,1874.4242370608763,1855.3307674950363,1850.2775237084572,1869.107416712742,1869.882541314456,1872.6201589652435,1865.8284741142015,1861.29965816913,1868.8824871672812,1866.2681892388032,1863.3091754409731,1863.058899401221,1864.598355009971,1855.9133116945059,1848.5668883075612
TIRUCHIRAPALLI,1854.3742950121432,1875.9362225978941,1875.5896626364226,1873.6209187461998,1865.6081312234537,1875.5703343438727,1877.4304853653418,1864.787389427201,1882.6090203433275,1866.4196011064842,1851.6090428835175,1849.7465472767656,1856.363494719093,1876.0098385985414,,1868.2246747550582,1876.2106324653294,1866.7154973136653,1871.9099892805923,1871.5409213762243,1874.4356206789064,1870.20796422458,1854.0666036849132,1849.8363825603399,1856.4350382712723,1877.1376436887372,1876.8492015023594,1879.6678695154114,1864.5789483705423,1865.5419696732095,1853.141379244514,1866.3588165839722,1870.8497190603575,1867.257379474629,1849.739695276213,1848.6675834219857,1854.3023237398845,1876.4790668199284,1856.44876960215,1868.5623372552382,1874.07619153981,1852.370448811536,1865.0238839781914,1864.7306608797408,1866.6231402323717,1865.3139132023891,1854.9884316382331,1849.211031933412,1877.8306555773845,1876.8548850568,1875.7893938062,1864.6325582857212,1870.1121168972388,1866.7754142825702,1873.353610576034,1866.7781279586727,1864.0329518040628,1876.4478109942013,1852.8140818462336,1848.7324701380876,1853.2419509891365,1877.1484353782348,1875.9277945208257,1867.9525670632574,1863.5356027722871,1865.2456967610494,1859.848891885683,1865.3513497625515,1889.8359358938783,1854.771273760245,1850.9002471632487,1849.1869000164832,1857.048041292659,1876.3422931786672,1876.6143322918203,1870.674675461458,1866.7338668776433,1868.2672663809649,1873.9855883266562,1866.490292512863,1879.305617384123,1867.434372356188,1851.517755018184,1849.3457345796044,1868.070101462498,1876.6309847563648,1874.0765496323365,1877.4265515713544,1878.6343564115298,1876.315955563764,1856.8591968047083,1868.3424974889151,1875.9767713017109,1865.9760172197925,1848.6784196634342,1849.061568869025,1856.1002136855225,1859.530237089189,1876.4304042439733,1881.0694719104824,1881.5283614651908,1875.1554698949485,1874.9893566073642,1870.184031717665,1871.5725209843406,1854.5887452989987,1848.9136411061463,1848.0610645560694
TIRUNELVELI,1876.381273442292,1875.1602833430165,1875.4628120504374,1862.3107483569406,1875.4340523215867,1874.4271068290068,1874.5613365154666,1876.9631162228222,1874.6582384562575,1856.2452093313207,1855.0290729990363,1854.9514663615382,1875.8640374598822,1875.8390814297488,1875.070662117097,1863.2392902667511,1862.3870902663273,1871.0776650445941,1860.5523700007564,1875.7609247736896,1866.4290025563703,1859.887824199234,1855.0474927516127,1856.25194708725,1874.6826283150624,1875.520460670319,1876.2371168825698,1866.4348975419653,1857.156805017997,1863.9101143538896,1865.5988429873782,1862.751330082467,1867.1066451278007,1864.6551773760748,1854.4657388731162,1855.7918723894404,1854.7574887391706,1857.5334108669965,1872.4825502794808,1871.1341539239568,1871.5574717184122,1872.3504698651104,1866.2453600955016,1869.6669995288405,1867.8057676711144,1866.9146343516309,1873.5224746668525,1854.011250826736,1877.8031898963388,1874.7599395885757,1872.5154102698602,1869.4752607348823,1875.1666706442536,1865.687945470122,1864.8267385043432,1857.2309593502273,1864.1935214949729,1876.1300214535966,1859.736883837758,1854.5199535090799,1863.42248552475,1875.028932788846,1874.9283991164714,1867.0182124012379,1873.4014726156581,1857.7680925453478,1875.097620683121,1876.1255442401648,1877.9970017810365,1854.9409600000954,1856.3253079291092,1854.585659429038,1875.8616901479502,1875.0326293750977,1875.1486713582,1863.6862142791747,1856.843610031526,1869.6836525382048,1875.2280124068318,1875.9014747792767,1870.7034307685205,1865.9439765240454,1855.2870609026022,1854.3912196020678,1869.1322978216253,1876.4710635866238,1862.329186260109,1864.3341796241618,1861.6236035524919,1862.7232747118298,1875.5620416619959,1856.3742562831915,1868.4088822838755,1866.1513947515116,1855.5571813264544,1854.6967822167587,1874.8870128568963,1876.542773032761,1874.1656203309187,1865.5238228445696,1865.3040821359841,1866.2855722094741,1855.5164120870618,1868.5904399841315,1873.0474276719672,1875.6853807090095,1854.6534528333304,1853.128228289501
TIRUPPATTUR,,,,,,,,,,,,,,,,,1873.3590770999404,1863.2855368073892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1863.1898413361625,1844.5336206429822,,
TIRUPPUR,1850.529038616031,1873.3938564962768,1873.9564860790306,1880.485211401994,1872.8646551871989,1872.0474202310327,1868.9048755684014,1866.5446428785522,1868.7982069950992,1873.9879869690344,1847.5452050397078,1847.6065439572426,1857.4055449698492,1873.376239640003,1873.246750908996,1863.8087393947926,1867.1464955055815,1873.3621432663704,1872.0559850539428,1865.1414909187058,1865.222758844989,1871.5330591353995,1854.4069910304331,1846.955460923491,1868.654168323095,1871.5431581600612,1874.0135921670492,1865.8251869341748,1874.6342342298492,1871.1500044918446,1872.5719365326884,1865.0407081352555,1865.710065323566,1871.874876128843,1852.6432776386212,1848.0475159847872,1854.5241657813026,1874.4036552466378,1871.461194296682,1866.6306342452915,1867.112165172877,1871.1570419932934,1872.3026827885642,1868.5596934042708,1892.7173184256217,1871.7400238119203,1850.0693312327878,1848.185502808972,1853.196403235326,1873.8323105333902,1873.3574351261193,1876.0105088629123,1869.1451120816623,1871.4282112891517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIRUVANNAMALAI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1852.6195074834025,1874.5197355708103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VELLORE,,,,,,,,,,,,,,,,,,,,1865.9793920308778,1865.7058478499107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VILLUPURAM,,,,,,,,,,,,,,,1871.926005105516,,,,,,,,,,,,,,,,,,,,1848.6303141582298,1847.5754119200624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIRUDHUNAGAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1876.496036970219,1862.330156562659,,,,,,,,,,,,,,,,,,,,,
